('2025-07-23T08:06:21.141780', 'ULTRACEMCO', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'NESTLEIND', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'EICHERMOT', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'HINDALCO', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'ASIANPAINT', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'HINDUNILVR', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'BAJAJFINSV', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'DIVISLAB', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'TECHM', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'LTIM', None, 5.0, 'unknown', 5.0)
('2025-07-23T08:06:21.141780', 'SHREECEM', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'DRREDDY', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'MARUTI', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'ADANIENT', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'ASIANPAINT', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'M&M', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'SBI', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'RELIANCE', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'TATAMOTORS', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'ICICIBANK', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'NTPC', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'NESTLEIND', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'AXISBANK', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'GRASIM', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'BRITANNIA', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'TITAN', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'HDFCLIFE', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'POWERGRID', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'COALINDIA', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'LTIM', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'TCS', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'CIPLA', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'ITC', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'SUNPHARMA', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'SBIN', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'ADANIPOWER', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'TECHM', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'HCLTECH', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'HINDALCO', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'ONGC', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'LT', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'BAJFINANCE', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'INFY', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'HINDUNILVR', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'SHREECEM', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'EICHERMOT', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'ADANIPORTS', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'ADANIGREEN', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'HEROMOTOCO', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'BPCL', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'HDFCBANK', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'WIPRO', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'JSWSTEEL', None, 5.0, 'unknown', 5.0)
('2025-07-22T12:10:08.604250', 'TATASTEEL', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'RELIANCE', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'SBI', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'HCLTECH', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'DRREDDY', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'BPCL', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'SBIN', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'TATAMOTORS', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'MARUTI', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'HDFCBANK', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'ICICIBANK', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'BRITANNIA', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'CIPLA', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'TITAN', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'INFY', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'TCS', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'COALINDIA', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'M&M', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'ADANIENT', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'ULTRACEMCO', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'NTPC', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'POWERGRID', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'LT', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'AXISBANK', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'HEROMOTOCO', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'ADANIPORTS', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'TATASTEEL', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'ADANIGREEN', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'JSWSTEEL', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'BAJFINANCE', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'ADANIPOWER', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'ASIANPAINT', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'WIPRO', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'SUNPHARMA', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'NESTLEIND', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'TECHM', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'HINDALCO', None, 5.0, 'unknown', 5.0)
('2025-07-22T08:08:51.195233', 'APOLLOHOSP', None, 5.0, 'unknown', 5.0)
